full_text,clean_text,sentiment,confidence,label_final
@rizzzzzka⁷ kmn kita?,kmn kita,netral,45.09,netral
lgsg di ulti gitu wkwkw 😂,langsung di ulti gitu wkwkw,negatif,45.09,negatif
Selama masuk secara legal mah gpp,selama masuk secara legal mah tidak apa-apa,positif,45.1,positif
di indo bersaing cukup siapa yg paling banyak duitnya🤣🖕,di indo bersaing cukup siapa yang paling banyak duitnya,negatif,45.11,negatif
@harunatan27 Yok semangat #kaburajadulu ,yok semangat kaburajadulu,positif,45.4,positif
@beanzlime @dyanaputrin @ziziiyyy Ngga jga bisa di semua RS kok berobatnya dan tetep tercover mau di dlm dan luar negeri cma klo RS yg di luar kerja sama kantor tuh kita hrs nalangin dlu baru nanti diganti dan itu msh full cover,tidak juga bisa di semua rs kok berobatnya dan tetep tercover mau di dlm dan luar negeri cma kalau rs yang di luar kerja sama kantor tuh kita harus nalangin dulu baru nanti diganti dan itu masih full cover,negatif,45.45,negatif
@ixorauv Inii Preloved sebelum #kaburajadulu kh,inii preloved sebelum kaburajadulu kh,netral,45.54,netral
iya jg bang cuman minim kejadian sih,iya juga bang cuman minim kejadian sih,negatif,45.6,negatif
aku juga mw @oqjavzigeldjsgzyhs @🦄 #kaburajadulu,aku juga now watching kaburajadulu,netral,45.65,netral
"Old
#DiRumahAja
New
#KaburAjaDulu",old dirumahaja new kaburajadulu,negatif,45.69,negatif
lu tau apa cil wkwk🤭,kamu tahu apa cil wkwk,netral,45.69,netral
andai ajah gw punya duit banyak,andai ajah saya punya duit banyak,positif,45.69,positif
pelan pelan bg 😂,pelan pelan abang,negatif,45.73,negatif
kita harus cari uang yang banyakkk di masdep!!! supaya bisa ajak ortu,kita harus cari uang yang banyakkk di masdep supaya bisa ajak orang tua,negatif,45.75,negatif
"mnding english aja bang,abg kmna' klo bisa english uda enak,because itu bhsa internasional,but kli mandarin cma bisa di bbrpa negara aja,china misalnya",mnding english saja bang abg kmna kalau bisa english uda enak because itu bhsa internasional but kli mandarin cma bisa di bbrpa negara saja china misalnya,negatif,45.75,negatif
@hrdbacot Makanya sudah benar kok. Kl memang kuotanya sudah melebihi ya perusahaan harus cari sourcing minyak lokal. Gak bisa mengandalkan sourcing minyak dri luar negeri lagi. Ntah kerja sama dengan refinery2 Indonesia dll,makanya sudah benar kok kalau memang kuotanya sudah melebihi iya perusahaan harus cari sourcing minyak lokal gak bisa mengandalkan sourcing minyak dari luar negeri lagi ntah kerja sama dengan refinery indonesia dan lain-lain,positif,45.76,positif
😂😂😂😂 ini dia ini niiii😂😂😂,ini dia ini niiii,positif,45.82,positif
Allahumma shalli 'ala sayyidina Muhammad,allahumma shalli ala sayyidina muhammad,netral,45.84,netral
Memang lebih baik #KaburAjaDulu dengan persiapan ,memang lebih baik kaburajadulu dengan persiapan,positif,45.86,positif
kalo kmu punya skil GK perlu duit dulu..,kalau kmu punya skil gk perlu duit dulu,positif,45.86,positif
"Doa’ain aku ya teman2 supaya Visa ku ke approved secepat nya, aku juga mau kabur🙏🏻.",doa ain aku iya teman supaya visa ku ke approved secepat nya aku juga mau kabur,netral,45.87,netral
nah iy kan 🤣🤣🤣🤣🤣🤣 menyala pokonya,nah iy kan menyala pokonya,negatif,45.91,negatif
kamu juga ya kan 😂,kamu juga iya kan,positif,45.92,positif
"SYARAT UNTUK KERJA DI INDO
PAK JOKOWI HARUS JADI PRESIDEN LAGI SELAMANYA🙏",syarat untuk kerja di indo pak jokowi harus jadi presiden lagi selamanya,netral,45.92,netral
fakta ya mass,fakta iya mass,positif,45.93,positif
@tvOneNews Setelah pelatihan bahasa ada baiknya pencari kerja luar negeri jg di fasilitasi kira lembaga mana yg bisa bantu utk menjadi Pekerja di luar negeri jd biar rakyat tahu harus kmn langkah nya,setelah pelatihan bahasa ada baiknya pencari kerja luar negeri juga di fasilitasi kira lembaga mana yang bisa bantu untuk menjadi pekerja di luar negeri jadi biar rakyat tahu harus kmn langkah nya,netral,45.99,netral
@barengwarga @prabowo Ternyata lu juga begitu ya wo #KaburAjaDulu ,ternyata kamu juga begitu iya wo kaburajadulu,negatif,46.02,negatif
kak bnrrr jepang atau Australia nihhh,kak bnrrr jepang atau australia nihhh,negatif,46.04,negatif
Banyak warga Korea terutama generasi muda yang memilih pindah ke pulau ini. FYI artis pun ada yang #kaburajadulu ke pulau ini yaitu Lee Hyori dan Yuri SNSD. Lee Hyori bahkan menetap di Jeju bersama suaminya sejak menikah di tahun 2013. https://t.co/wybYeEPpTL,banyak warga korea terutama generasi muda yang memilih pindah ke pulau ini sebagai informasi artis pun ada yang kaburajadulu ke pulau ini yaitu lee hyori dan yuri snsd lee hyori bahkan menetap di jeju bersama suaminya sejak menikah di tahun,netral,46.06,netral
Kelas GRATIS Tes IELTS &amp; TOEFL buat kamu yang pemula mau daftar beasiswa/kerja di Luar Negeri Banyak yang masih bingung harus pilih IELTS atau TOEFL buat syarat studi atau karier. Kadang salah pilih tes bisa bikin waktu &amp; biaya terbuang sia-sia. https://t.co/vN5jqeV40p,kelas gratis tes ielts amp toefl buat kamu yang pemula mau daftar beasiswa kerja di luar negeri banyak yang masih bingung harus pilih ielts atau toefl buat syarat studi atau karier kadang salah pilih tes bisa bikin waktu amp biaya terbuang sia sia,negatif,46.13,negatif
hrus punya tmn jg sii,harus punya tmn juga sii,netral,46.23,netral
rata² kebanyakan org yg pindah mah orang² pinter 🤭,rata² kebanyakan org yang pindah mah orang² pinter,positif,46.27,positif
Karena BAHLIL dan JOKOWI,karena bahlil dan jokowi,positif,46.28,positif
Tergantung masing2 gimana gaya hidupnya kalau niatnya buat nabung ya bisa ngirit beli yg seperlunya aja,tergantung masing bagaimana gaya hidupnya kalau niatnya buat nabung iya bisa ngirit beli yang seperlunya saja,positif,46.3,positif
"gua punya duit,,gua punya kuasa💋",saya punya duit saya punya kuasa,netral,46.3,netral
#gapunyapaspor,gapunyapaspor,negatif,46.33,negatif
Semoga kalian yang mempunyai mimpi buat ngikutin trend kabur aja dulu semoga tercapai 🤲,semoga kalian yang mempunyai mimpi buat ngikutin trend kabur saja dulu semoga tercapai,netral,46.38,netral
Gas bang,gas bang,netral,46.43,netral
bg ramalan 2030 bener terjadi💀,abang ramalan benar terjadi,positif,46.44,positif
"ke India juga gpp kok😞
yg penting masak sndiri y KLO g bisa PUASA🔥",ke india juga tidak apa-apa kok yang penting masak sendiri ya kalau g bisa puasa,positif,46.46,positif
magang,magang,negatif,46.47,negatif
Mau ikutan #kaburajadulu Jadi persiapkan anak unk bisa sekolah di LN Semoga g telat Krn anak masih SMP https://t.co/PHhEs9pGRB,mau ikutan kaburajadulu jadi persiapkan anak unk bisa sekolah di ln semoga g terlambat karena anak masih smp,negatif,46.49,negatif
Beberapa poin menarik: 1. Rakyat Madagaskar memilih untuk #UsirAjaDulu penguasanya daripada rakyat yang harus #KaburAjaDulu. 2. Rakyat sipilnya kebetulan bisa satu agenda dengan militer Madagaskar. 3. Penguasa yang kabur ini kebetulan adalah keturunan Nusantara di Madagaskar.,beberapa poin menarik rakyat madagaskar memilih untuk usirajadulu penguasanya daripada rakyat yang harus kaburajadulu rakyat sipilnya kebetulan bisa satu agenda dengan militer madagaskar penguasa yang kabur ini kebetulan adalah keturunan nusantara di madagaskar,positif,46.54,positif
di indonesia cukup baca komik gk perlu sekolah Tinggi bisa jadi wapres,di indonesia cukup baca komik gk perlu sekolah tinggi bisa jadi wapres,netral,46.6,netral
y makanya belajar dari sekarang,ya makanya belajar dari sekarang,positif,46.6,positif
saya bulan depan ke Korea di ajak sama sodara kerja disana.. gaji sekitaran 23-255 jt belum termasuk lembur dan ini gaji buat pekerja yang baru masuk... #kaburajadulu,saya bulan depan ke korea di ajak sama sodara kerja disana gaji sekitaran jt belum termasuk lembur dan ini gaji buat pekerja yang baru masuk kaburajadulu,netral,46.63,netral
"Aku akan ke Jepang
#KABURAJADULU",aku akan ke jepang kaburajadulu,netral,46.63,netral
pengen banyak duit biar bisa ke jepang 🤭,pengen banyak duit biar bisa ke jepang,positif,46.65,positif
ingat aku tak reti beze ke. trend indo ni nak pindah negara tinggal kat luar bukan tourist,ingat aku tidak reti beze ke trend indo ini nak pindah negara tinggal kat luar bukan tourist,negatif,46.65,negatif
kalau ada revolusi yg ada tambah cheos,kalau ada revolusi yang ada tambah cheos,negatif,46.75,negatif
@ramakng satu²nya perawat luar negeri yg kumau adalah perawat TKHI kerja cuma 2 bulan dpt gaji dan bisa naik haji tanpa antri,satu²nya perawat luar negeri yang kumau adalah perawat tkhi kerja cuma bulan dapat gaji dan bisa naik haji tanpa antri,netral,46.77,netral
"2026 bismillah ikut
#kaburajadulu",bismillah ikut kaburajadulu,positif,46.8,positif
@Juyeonc Weittsss otw intip majalahnya dulu! Keluar negeri juga bisa asalkan gak bolos kerja Cuma tuh belum ada planning ke luar negeri....,"weittsss on the way, sedang di jalan intip majalahnya dulu keluar negeri juga bisa asalkan gak bolos kerja cuma tuh belum ada planning ke luar negeri",positif,46.83,positif
Hallo budak,hallo budak,positif,46.87,positif
"mo kerja dsni aja byk x syarat nya, 30thn dah di anggap jompo",mau kerja dsni saja banyak x syarat nya tahun deh di anggap jompo,positif,46.92,positif
hubungan mindsetnya drimna? orng kerja buat cari uangg tapi syarat kerjanya ga ngotak dan ujung ujungnya pake ordal + kasih uang. jadi mindset bagian mana yg lu maksud?,hubungan mindsetnya drimna orng kerja buat cari uangg tapi syarat kerjanya ga ngotak dan ujung ujungnya pakai ordal kasih uang jadi mindset bagian mana yang kamu maksud,netral,46.92,netral
cari cinta yang setara guys😊😅,cari cinta yang setara teman-teman,negatif,47.02,negatif
saatnya...menjajah balik? #kaburajadulu,saatnya menjajah balik kaburajadulu,positif,47.05,positif
hati hati ya breee,hati hati iya breee,negatif,47.06,negatif
Mau ngerasain liburan sebulan di negara orang terus beneran #kaburajadulu ,mau ngerasain liburan sebulan di negara orang terus beneran kaburajadulu,positif,47.1,positif
"ku tunggu 10 thn, gimana kabarnya",ku tunggu tahun bagaimana kabarnya,netral,47.1,netral
pelan pelan bang🗿,pelan pelan bang,negatif,47.12,negatif
"yaa kalo saya, andai waktu bisa di putar, saya lebih memilih kerja di luar negeri😅",yaa kalau saya andai waktu bisa di putar saya lebih memilih kerja di luar negeri,positif,47.14,positif
umur 40 lebih masih bisa #kaburajadulu gak,umur lebih masih bisa kaburajadulu gak,netral,47.18,netral
duh lagi mikir kerja apa lagi ya biar bisa nonton seventeen NEW_ tour di luar negeri ,aduh lagi mikir kerja apa lagi iya biar bisa nonton seventeen new_ tour di luar negeri,positif,47.2,positif
"ho'oh 🤣😂 suamiku kdg klo Winter blg, yukkkk get out from stupid freezing 🥶🤣😂🤣😂",ho oh suamiku kdg kalau winter bilang yukkkk get out from stupid freezing,netral,47.22,netral
negeri kita subur dan makmur hanya sebuah lagu🫢🫢🫢,negeri kita subur dan makmur hanya sebuah lagu,netral,47.24,netral
Menyala... 😹,menyala,negatif,47.24,negatif
@MiM_One @WilliamAndals @worksfess kakk spill cara kerja di luar negeri dongg,kakk spill cara kerja di luar negeri dongg,netral,47.26,netral
Di Indonesia saya biasanya tidur sekitar jam 11 malem. Kemarin2 di Singapore saya tidur sekitar jam 11 malem. Bedanya di Indonesia harus bangun jam 4.30 pagi sedangkan di Singapore 5.30 pagi. Berarti panjang tidur saya lebih ok di sana. Apakah berarti harus #kaburajadulu?,di indonesia saya biasanya tidur sekitar jam malam kemarin di singapore saya tidur sekitar jam malam bedanya di indonesia harus bangun jam pagi sedangkan di singapore pagi berarti panjang tidur saya lebih ok di sana apakah berarti harus kaburajadulu,negatif,47.27,negatif
Mau jadi content creator mau jadi WN Australia mau jadi apa aja terserah mau pindah kerjaan berkali kali gapapa ngga ada ikatan apapun layaknya program LPK di berbagai negara ya mau ngejar 10M per tahun silahkan banget ya #whv #australia #kaburajadulu,mau jadi content creator mau jadi wn australia mau jadi apa saja terserah mau pindah kerjaan berkali kali gapapa tidak ada ikatan apapun layaknya program lpk di berbagai negara iya mau ngejar m per tahun silahkan banget iya whv australia kaburajadulu,negatif,47.28,negatif
gimana caranyaaa aaaa,bagaimana caranyaaa aaaa,positif,47.29,positif
tunggu ada uang😔,tunggu ada uang,netral,47.37,netral
ga nabung doang bg bljr bahasa negaranya juga harus,ga nabung doang abang bljr bahasa negaranya juga harus,netral,47.38,netral
@henderypunya The real #KaburAjaDulu mana kita belum pernah meet ,the real kaburajadulu mana kita belum pernah meet,negatif,47.41,negatif
kalo mau dipertahanin yaa perbaiki hubungan jngan digantungg boyy,kalau mau dipertahanin yaa perbaiki hubungan jngan digantungg boyy,positif,47.42,positif
@urfuuni yokla yok😭🤣,yokla yok,netral,47.43,netral
nah itu salah satu yg harus di tegas kan oleh pemerintah,nah itu salah satu yang harus di tegas kan oleh pemerintah,netral,47.44,netral
"rill,perlahan lahan tapi pasti",rill perlahan lahan tapi pasti,positif,47.44,positif
@anndaikan tahun depan coba lagi siapa tau dapat #kaburajadulu,tahun depan coba lagi siapa tahu dapat kaburajadulu,positif,47.45,positif
"bismillah tidak tahun ini ya tahun depan
Australia/korea i'm coming
#kaburaajadulu",bismillah tidak tahun ini iya tahun depan australia korea i m coming kaburaajadulu,negatif,47.45,negatif
kalo umur masih 30 kebawah mending ke jepang atau ke negara lain ambil job pertanian #kaburajadulu,kalau umur masih kebawah lebih baik ke jepang atau ke negara lain ambil job pertanian kaburajadulu,netral,47.47,netral
Kalo kakek masih hidup aku udah minta diajarin bahasa belanda seenggaknya ada bekal dikit kalo mau #KaburAjaDulu,kalau kakek masih hidup aku sudah minta diajarin bahasa belanda seenggaknya ada bekal dikit kalau mau kaburajadulu,positif,47.53,positif
umur 22 bukan berarti terlambat untuk mulai belajar tapi titik sadar untuk menyala lebih terang! #KaburAjaDulu,umur bukan berarti terlambat untuk mulai belajar tapi titik sadar untuk menyala lebih terang kaburajadulu,negatif,47.57,negatif
pengen klo g ad skill ya prcuma lh kocag😹,pengen kalau g ada skill iya prcuma lh kocag,negatif,47.59,negatif
🤣. iyain,iyain,positif,47.62,positif
@goraici Di Indonesia mau makan mi gacoan jam 3 pagi juga bisa tapi kayanya karyawan mereka kalo punya pilihan mereka akan pilih #kaburajadulu gak sih? CMIIW ,di indonesia mau makan mi gacoan jam pagi juga bisa tapi kayaknya karyawan mereka kalau punya pilihan mereka akan pilih kaburajadulu gak sih correct me if i'm wrong,negatif,47.64,negatif
@meldaasitepu @🌻 gimana,bagaimana,positif,47.65,positif
"ķan justru gk bisa, mkannya yg mau pergi mhon di segerakan. biar berkurng saingannya, tnpa harus di singkirkan udh nyingkir sndrikan gk perlu repot bang.",ķan justru gk bisa mkannya yang mau pergi mhon di segerakan biar berkurng saingannya tnpa harus di singkirkan udh nyingkir sndrikan gk perlu repot bang,positif,47.67,positif
Dear you kamu kalau ga percaya bahwa komunikasi yang baik adalah kunci supaya keadaan ga ruwet dan berantakan lihat tuh cara komunikasi pemerintah kita. Ttd. Minbakum,dear you kamu kalau ga percaya bahwa komunikasi yang baik adalah kunci supaya keadaan ga ruwet dan berantakan lihat tuh cara komunikasi pemerintah kita ttd minbakum,positif,47.67,positif
qw si yes bang 🐒,qw si yes bang,netral,47.76,netral
Sudah menuju al malhamah mungkin udah waktunya manasik di padang mahsyar. Yang benar ya ikutin kata nabi. #KaburAjaDulu ke desa. Persiapkan bekal pasca al malhamah. Ga ada yang tahu kita dikasih hidup atau mati setelahnya.,sudah menuju al malhamah mungkin sudah waktunya manasik di padang mahsyar yang benar iya ikutin kata nabi kaburajadulu ke desa persiapkan bekal pasca al malhamah ga ada yang tahu kita dikasih hidup atau mati setelahnya,negatif,47.84,negatif
emang kalau kita punya jiwa nasionalisme semua dipermudah?... ngak kan yaudah 🗿,emang kalau kita punya jiwa nasionalisme semua dipermudah ngak kan ya sudah,positif,47.84,positif
Perjuangan #KaburAjaDulu lewat berburu visa WHV ke Australia ternyata seniat itu dari Surabaya dan Papua bahkan ke Jakarta demi akses internet cepat https://t.co/clufZzFacA,perjuangan kaburajadulu lewat berburu visa whv ke australia ternyata seniat itu dari surabaya dan papua bahkan ke jakarta demi akses internet cepat,positif,47.87,positif
pengen banget tapi anak udah 2,pengen banget tapi anak sudah,netral,47.88,netral
"lahh, nantangin pak?🥰 doain ya mentemen🥰",lahh nantangin pak doain iya mentemen,positif,47.9,positif
masih ko,masih ko,positif,47.91,positif
Lapangan bola kali ah,lapangan bola kali ah,positif,47.91,positif
ini persyaratan yang paling kocak sih. mana persyaratan umurnya yang 20an. umur 20an masih cari kerja eh pas melamar persyaratan nya harus ada pengalaman 🙂.,ini persyaratan yang paling kocak sih mana persyaratan umurnya yang an umur an masih cari kerja eh pas melamar persyaratan nya harus ada pengalaman,positif,47.98,positif
