created_at,full_text,id_str,platform,clean_text,topic_id_v2
Thu Sep 25 14:37:29 +0000 2025,@hrdbacot Sekarang lagi proses menuju #kaburajadulu kebetulan kerja di worldwide company. Skrg usaha untuk bangun portofolio sama banyakin koneksi. Target 2-3 tahun lagi pindah ke Head office. Company besar ketika masuk ke indo gajinya ga ikut besar karena base minimum kita kecil bgt,1971222531861549351,X,sekarang lagi proses menuju kaburajadulu kebetulan kerja di worldwide company skrg usaha untuk bangun portofolio sama banyakin koneksi target tahun lagi pindah ke head office company besar ketika masuk ke indo gajinya ga ikut besar karena base minimum kita kecil banget,-1
Thu Sep 25 13:07:57 +0000 2025,@reynaa KARUYAAA SEMANGAT #Kaburajadulu semoga lancar dipermudah semuanyaaa wml juga hihiw,1971199999833968973,X,karuyaaa semangat kaburajadulu semoga lancar dipermudah semuanyaaa wml juga hihiw,0
Thu Sep 25 13:07:29 +0000 2025,@kasanaruphrase @HOKUTOBOO36 Takut banget di reply beneran terus ngajak kawin #KaburAjaDulu,1971199882498310160,X,takut banget di reply beneran terus ngajak kawin kaburajadulu,0
Thu Sep 25 13:02:50 +0000 2025,buat yang bertanya bagaimana kehidupanku setelah resign aku sibuk mempersiapkan ini guys doain lolos yah biar bisa #kaburajadulu :3 anyway jgn lupa nonton like n suskrep n komen sangkyu!!!! https://t.co/ucGfx2E7LB https://t.co/oSD7TV8lzN,1971198710437830753,X,buat yang bertanya bagaimana kehidupanku setelah resign aku sibuk mempersiapkan ini teman-teman doain lolos yah biar bisa kaburajadulu anyway jangan lupa nonton like dan suskrep dan komen sangkyu,0
Thu Sep 25 12:54:27 +0000 2025,@rihakri gas lah udh muak dgn negara ini #KaburAjaDulu,1971196602233831787,X,gas lah udh muak dengan negara ini kaburajadulu,26
Thu Sep 25 12:35:17 +0000 2025,@hrdbacot Dari tahun lalu udah pengen #kaburajadulu Tapi setelah coba jalan-jalan ke LN tahun ini jadi memutuskan ga jadi. Diri ini tersadar bahwa yang dibenci itu bukan negaranya tapi sistem yang rusak :(,1971191779526574291,X,dari tahun lalu sudah pengen kaburajadulu tapi setelah coba jalan jalan ke ln tahun ini jadi memutuskan ga jadi diri ini tersadar bahwa yang dibenci itu bukan negaranya tapi sistem yang rusak,0
Thu Sep 25 12:28:08 +0000 2025,Dulu mau #kaburajadulu jaman miskin 2018 masi mahasiswa penghasilan ngajar private anak SD ya around 2 - 4 juta Dulu pengen bgt WHV Aussie HAHA Alleb PERSONALLY ketika lg pengen #kaburajadulu tandanya w lg di lowest low point alias merasa tidak competitive di Indonesia,1971189976743411874,X,dulu mau kaburajadulu jaman miskin masi mahasiswa penghasilan ngajar private anak sd iya around juta dulu pengen banget whv aussie tertawa alleb personally ketika lagi pengen kaburajadulu tandanya w lagi di lowest kalau point alias merasa tidak competitive di indonesia,2
Thu Sep 25 12:17:18 +0000 2025,@hwangppil Emang bener #kaburajadulu WKWK kmrn tu ya sbnrnya w mau apply enha TP TELAT SEHARI TP JUGA W UDH BAYAR WEVERSE WKWKWKWKKW,1971187254174548445,X,emang benar kaburajadulu wkwk kemarin tu iya sbnrnya w mau apply enha tapi terlambat sehari tapi juga w udh bayar weverse wkwkwkwkkw,0
Thu Sep 25 12:04:40 +0000 2025,Yang mau #kaburajadulu yuk barengan..,1971184072044183896,X,yang mau kaburajadulu yuk barengan,0
Thu Sep 25 11:35:08 +0000 2025,@BivitriS @barengwarga Udah kga ketolong ini negara. Dikritik digaslek antek asing turun aksi ditangkep tangkepin bnyak yg luka2 dll ngubah dari dalem ga mungkin yg ada malah ... Jalan satu2nya bisa nikmatin hidup dengan tenang memang cuman #KaburAjaDulu.,1971176639708225550,X,sudah kga ketolong ini negara dikritik digaslek antek asing turun aksi ditangkep tangkepin bnyak yang luka dan lain-lain ngubah dari dalem ga mungkin yang ada bahkan jalan satunya bisa nikmatin hidup dengan tenang memang cuman kaburajadulu,0
Thu Sep 25 11:33:37 +0000 2025,@hrdbacot Mungkin penghasilan &gt;35-100 juta di Indonesia itu bisa didapatkan dalam jangka waktu satu tahun; bahkan lebih. Sedangkan yang #KaburAjaDulu suka percepatan.,1971176259435827648,X,mungkin penghasilan begitu juta di indonesia itu bisa didapatkan dalam jangka waktu satu tahun bahkan lebih sedangkan yang kaburajadulu suka percepatan,2
Thu Sep 25 11:13:23 +0000 2025,@hrdbacot Baru denger pidato Trump. Takut ah #kaburajadulu. Udah capek2 nabung dan investasi diluar negeri tiba2 rumah gw dibakar penduduk radikal yg rasis. Plus minus lebih enak tinggal di Indonesia. Dinegara sendiri.,1971171166648930405,X,baru denger pidato trump takut ah kaburajadulu sudah capek nabung dan investasi diluar negeri tiba rumah saya dibakar penduduk radikal yang rasis plus minus lebih enak tinggal di indonesia dinegara sendiri,0
Thu Sep 25 10:55:07 +0000 2025,@hrdbacot Di indo royal ke temen n ngutangin sodara 60-70% dr penghasilan klo #kaburajadulu org ga ngurusin idup org laen punya bayi punya lansia dapet tunjangan dr negara,1971166569746375144,X,di indo royal ke teman dan ngutangin sodara dr penghasilan kalau kaburajadulu org ga ngurusin idup org laen punya bayi punya lanjut usia dapat tunjangan dr negara,-1
Thu Sep 25 10:46:34 +0000 2025,Teman-teman yang udah berhasil #kaburajadulu mau tanya deh waktu di Indonesia yang penghasilannya udah &gt;35-100juta tapi kenapa tetap mau #kaburajadulu?,1971164420605870121,X,teman teman yang sudah berhasil kaburajadulu mau tanya deh waktu di indonesia yang penghasilannya sudah begitu juta tapi kenapa tetap mau kaburajadulu,9
Thu Sep 25 10:03:33 +0000 2025,@chocoabitter Amakura Shina #kaburajadulu tapi ga kabur-kabur,1971153592393531754,X,amakura shina kaburajadulu tapi ga kabur kabur,0
Thu Sep 25 08:45:00 +0000 2025,@kegblgnunfaedh #kaburajadulu ke jepang Australia malaysia Singapura dll indonesia lagi sulit,1971133825729405306,X,kaburajadulu ke jepang australia malaysia singapura dan lain-lain indonesia lagi sulit,8
Thu Sep 25 08:40:52 +0000 2025,Memulai hari pertama #kaburajadulu https://t.co/vJvNmuccUx,1971132785818730574,X,memulai hari pertama kaburajadulu,0
Thu Sep 25 06:52:12 +0000 2025,petty shit ass country dari kerajaan ke rakyat sama bodoh now termakan action sendiri berapa ramai #KaburAjaDulu ke Malaysia jijik,1971105437069214112,X,petty shit ass country dari kerajaan ke rakyat sama bodoh now termakan action sendiri berapa ramai kaburajadulu ke malaysia jijik,8
Thu Sep 25 06:23:04 +0000 2025,tapi gpp memang lebih baik kabur aja dulu bismillah kita bsa #kaburajadulu. Jangan lupa belajar bahasa jepang/korea/mandarin!,1971098104758714463,X,tapi tidak apa-apa memang lebih baik kabur saja dulu bismillah kita bisa kaburajadulu jangan lupa belajar bahasa jepang korea mandarin,4
Thu Sep 25 03:00:12 +0000 2025,Ga kepikiran juga #kaburajadulu jalur ngidol hmmm ak masih cocok g y‍,1971047051824857109,X,ga terpikirkan juga kaburajadulu jalur ngidol hmmm saya masih cocok g ya,-1
Thu Sep 25 00:54:35 +0000 2025,bisa ga lulus aja langsung ini kuliah trs #kaburajadulu ke ln trs kerja n menikahidup bahagia #maleskuliah,1971015441842831852,X,bisa ga lulus saja langsung ini kuliah terus kaburajadulu ke ln terus kerja dan menikahidup bahagia maleskuliah,31
Wed Sep 24 22:56:03 +0000 2025,Wah ternyata banyak yang #KaburAjaDulu hehe...,1970985610547691877,X,wah ternyata banyak yang kaburajadulu he,0
Wed Sep 24 14:35:15 +0000 2025,mmh ajak aku #kaburajadulu dan hidup di jeju plis https://t.co/pR1wNKLrVW,1970859582374453468,X,mmh ajak aku kaburajadulu dan hidup di jeju plis,55
Wed Sep 24 13:59:58 +0000 2025,@itsmft_ Sejak hastag #kaburajadulu,1970850701225115752,X,sejak hastag kaburajadulu,0
Wed Sep 24 13:30:29 +0000 2025,@tebekkkk 4 orang yg berhasil #kaburajadulu,1970843282055020605,X,orang yang berhasil kaburajadulu,0
Wed Sep 24 12:45:13 +0000 2025,4 orang berhasil #kaburajadulu,1970831891780817136,X,orang berhasil kaburajadulu,-1
Wed Sep 24 11:54:36 +0000 2025, miskin sehingga banyak warganya berbondong-bondong pindah ke barat #kaburajadulu pokoknya. Berasa familiar ya? Tapi akhirnya cape juga kan mau makmur aja kudu main kucing-kucingan sama pemerintah. Akhirnya revolusi dan itu Mauer (tembok) Berlin segede gaban diruntuhin warga ,1970819152719052947,X,miskin sehingga banyak warganya berbondong bondong pindah ke barat kaburajadulu pokoknya berasa familiar iya tapi akhirnya capek juga kan mau makmur saja harus main kucing kucingan sama pemerintah akhirnya revolusi dan itu mauer tembok berlin segede gaban diruntuhin warga,-1
Mon Sep 22 15:45:51 +0000 2025,Keknya kalo #kaburajadulu ga perlu jauh jauh negara tetangga dah mulai maju dan memang sejahterakan rakyat Tapi INDON masih tetep primitif,1970152573891174781,X,kayaknya kalau kaburajadulu ga perlu jauh jauh negara tetangga deh mulai maju dan memang sejahterakan rakyat tapi indon masih tetep primitif,0
Mon Sep 22 14:54:12 +0000 2025,males banget liat harganya. trus ngga bisa order. sialan.. #kaburajadulu https://t.co/TR2rVoS23w,1970139574589677613,X,males banget lihat harganya trus tidak bisa order sialan kaburajadulu,11
Mon Sep 22 13:58:54 +0000 2025,@sungtonthinker #kaburajadulu bersama syomton ,1970125655322021991,X,kaburajadulu bersama syomton,0
Mon Sep 22 13:29:34 +0000 2025,Buat yang belum bisa #kaburajadulu ke tempat yg lebih baik dgn sumber pendapatan yg lebih tinggi aku doakan semoga kita semua bisa punya pekerjaan dengan gaji setara UMR Swiss atau setara UMR Singapore juga gapapa deh. Lancarkanlah niat baik kami ya Allah. Amiinn.,1970118276446613912,X,buat yang belum bisa kaburajadulu ke tempat yang lebih baik dengan sumber pendapatan yang lebih tinggi aku doakan semoga kita semua bisa punya pekerjaan dengan gaji setara umr swiss atau setara umr singapore juga gapapa deh lancarkanlah niat baik kami iya allah amiinn,2
Mon Sep 22 10:23:05 +0000 2025,jir padahal baru kemarin w ambis bgt buat #KaburAjaDulu di 2025 ,1970071345141882882,X,anjing padahal baru kemarin w ambis banget buat kaburajadulu di,39
Mon Sep 22 09:40:18 +0000 2025,Alasan tambahan kenapa aku harus #KaburAjaDulu,1970060576899662090,X,alasan tambahan kenapa aku harus kaburajadulu,0
Mon Sep 22 08:48:13 +0000 2025,@veshmet ups. apa #KaburAjaDulu ya?,1970047473248063720,X,ups apa kaburajadulu iya,0
Mon Sep 22 08:12:00 +0000 2025,Resources lengkap belajar bahasa JEPANG ebook . update terbaru DOWNLOAD GRATIS https://t.co/h8x0Snj8TY #zonajajan #KaburAjaDulu,1970038355749437633,X,resources lengkap belajar bahasa jepang ebook update terbaru download gratis zonajajan kaburajadulu,4
Mon Sep 22 05:36:46 +0000 2025,@eunchaejaktim Remeh amat kuliah mahal belajar susah2 baru di gaji segitu. Emang bener sihh mending #KaburAjaDulu,1969999291319206179,X,remeh amat kuliah mahal belajar susah baru di gaji segitu emang benar sihh lebih baik kaburajadulu,9
Mon Sep 22 05:31:44 +0000 2025,@NenkMonica @noctiscloud28 @KejaksaanRI @Puspenkum @KejariJaksel Sedang di cari... Jangan sudah di Harun Masiku kan. #KaburAjaDulu,1969998024517828874,X,sedang di cari jangan sudah di harun masiku kan kaburajadulu,0
Mon Sep 22 04:45:41 +0000 2025,what is pengantar politik fisip ui even about #kaburajadulu https://t.co/CBnVMbDZHx,1969986435987255787,X,what is pengantar politik fisip ui even about kaburajadulu,0
Mon Sep 22 04:12:08 +0000 2025,bye ol gw mau #kaburajadulu,1969977990798094371,X,bye online saya mau kaburajadulu,2
Mon Sep 22 03:40:49 +0000 2025,Definisi cry for help wkwkwkwk If i survive this madness tolong mudahkan jalanku untuk #kaburajadulu ya allah https://t.co/xXNIh3lUMQ,1969970109801525531,X,definisi cry for help wkwkwkwk if i survive this madness tolong mudahkan jalanku untuk kaburajadulu iya allah,0
Mon Sep 22 00:36:42 +0000 2025,berarti pelarian #kaburajadulu bakal dihakimi massa wkwkwwkwk,1969923774901575713,X,berarti pelarian kaburajadulu bakal dihakimi massa wkwkwwkwk,-1
Sun Sep 21 22:48:33 +0000 2025,Kata gw mah september ini hawanya ga enak krn musim pancaroba sm pemerenta yg makin ga jelas mau bawa negara ini kemana. Ekonomi kacau phk dimana2 baca berita jelek emang bikin mood ikut jelek. Solusinya #KaburAjaDulu,1969896558922694892,X,kata saya mah september ini hawanya ga enak karena musim pancaroba sm pemerenta yang makin ga jelas mau bawa negara ini kemana ekonomi kacau phk dimana baca berita jelek emang bikin mood ikut jelek solusinya kaburajadulu,0
Sun Sep 21 22:30:22 +0000 2025,Kabur kok ngajak ngajak rame rame :) Sampe negara baru klean bakal banyak saingan dong? Sesama imigran kabur aja dulu nyari kerja? #kaburajadulu yang membagongkan,1969891986196078716,X,kabur kok ngajak ngajak ramai ramai sampai negara baru klean bakal banyak saingan dong sesama imigran kabur saja dulu mencari kerja kaburajadulu yang membagongkan,-1
Sun Sep 21 21:38:24 +0000 2025,Berarti kaum #kaburajadulu salah brief yah? kabur ke negara maju yg mana wong hampir semua lagi nolak imigran baru wkwkwk,1969878905801847020,X,berarti kaum kaburajadulu salah brief yah kabur ke negara maju yang mana wong hampir semua lagi nolak imigran baru wkwkwk,-1
Sun Sep 21 16:26:38 +0000 2025,@pomeloslurp Ga ikut ikut aku #kaburajadulu,1969800448728326176,X,ga ikut ikut aku kaburajadulu,0
Sun Sep 21 14:12:44 +0000 2025,inikah saatnya #KaburAjaDulu ke thailand jualan seblak,1969766752134508879,X,inikah saatnya kaburajadulu ke thailand jualan seblak,41
Sun Sep 21 13:50:20 +0000 2025,@somexthread #KaburAjaDulu pokona mah,1969761112842473915,X,kaburajadulu pokona mah,0
Sun Sep 21 13:49:00 +0000 2025,#KaburAjaDulu tapi versi mamarika ,1969760776920715570,X,kaburajadulu tapi versi mamarika,0
Sun Sep 21 13:17:24 +0000 2025,Kemarin pengen banget #kaburajadulu pas dapet offer. Duhh emang masih enak ini ngantor 9-5? ,1969752825665364037,X,kemarin pengen banget kaburajadulu pas dapat offer duhh emang masih enak ini ngantor,0
Sun Sep 21 12:55:44 +0000 2025,Tak ada henti2nya hidupku seperti roller coaster. Kemarin happy haha hihi kesana kemari makan enak full senyum no drama. Eeh.. paginya udah bad mood menggalau siang mengsedih kena prank kesel kena marah atasan. Ohmaigat mantap sekali hidupku Mendung #KaburAjaDulu aja gasi https://t.co/ORSAIAP27P,1969747371606307221,X,tidak ada hentinya hidupku seperti roller coaster kemarin bahagia tertawa hihi kesana kemari makan enak full senyum no drama eeh paginya sudah bad mood menggalau siang mengsedih kena prank kesel kena marah atasan ohmaigat mantap sekali hidupku mendung kaburajadulu saja gasi,-1
Sun Sep 21 11:35:30 +0000 2025,#KaburAjaDulu #AusbildungJerman Begitu sampai di Jerman beberapa hal penting adalah ngurus registrasi kamu dong pastinya? Sebagai WNI yang tinggal di negara orang dan sebagai WNA di Jerman. (Lapor ke dua sisi). Aku bakalan bikin terpisah tapi ini bakalan jadi headthreadnya.,1969727183393612209,X,kaburajadulu ausbildungjerman begitu sampai di jerman beberapa hal penting adalah mengurus registrasi kamu dong pastinya sebagai wni yang tinggal di negara orang dan sebagai wna di jerman lapor ke dua sisi aku akan bikin terpisah tapi ini akan jadi headthreadnya,32
Sun Sep 21 09:32:53 +0000 2025,#KaburAjaDulu ke Belanda.,1969696322828812421,X,kaburajadulu ke belanda,0
Sun Sep 21 08:45:56 +0000 2025,#KaburAjaDulu ini akibat orang terlalu pede https://t.co/5KVdBBiYOy,1969684507252199886,X,kaburajadulu ini akibat orang terlalu percaya diri,0
Sun Sep 21 06:53:22 +0000 2025,lah gw mah udah #KaburAjaDulu ,1969656179082346714,X,lah saya mah sudah kaburajadulu,55
Sun Sep 21 06:31:15 +0000 2025,@whathegeez aku sudah packing #kaburajadulu,1969650613211578541,X,aku sudah packing kaburajadulu,0
Sun Sep 21 06:13:24 +0000 2025,Tinggal ganti kata India ke Indonesia buat nyadarin libtard2 ngehe itu. meskipun lu #KaburAjaDulu penduduk asli negara tujuanmu bisa aja dongkol sama imigran mending tirulah Tiongkok pulang dan majuin motherland kamu sendiri.,1969646121430761765,X,tinggal ganti kata india ke indonesia buat nyadarin libtard kesal itu meskipun kamu kaburajadulu penduduk asli negara tujuanmu bisa saja dongkol sama imigran lebih baik tirulah tiongkok pulang dan majuin motherland kamu sendiri,2
Sun Sep 21 06:12:56 +0000 2025,@xie_noelle #KaburAjaDulu buat jd lgbt pecundang,1969646004501954778,X,kaburajadulu buat jadi lgbt pecundang,-1
Sun Sep 21 05:54:24 +0000 2025,@riwchad Pening banget gua disini. #KaburAjaDulu,1969641340008087650,X,pening banget saya disini kaburajadulu,0
Sun Sep 21 05:31:41 +0000 2025,@yourfutureayank WKWKWK LATIHAN KAY biar bisa #KaburAjaDulu,1969635623477919891,X,wkwkwk latihan kay biar bisa kaburajadulu,0
Sun Sep 21 04:51:10 +0000 2025,Average libtard self-hating oikophobic pas ketemu kenyataan pahit setelah #KaburAjaDulu,1969625427238142086,X,average libtard self hating oikophobic pas ketemu kenyataan pahit setelah kaburajadulu,0
Sun Sep 21 03:26:37 +0000 2025,@everlastingjhs HEY HBD SAYANG moga lancar luncur TA mu dan printilannya semangat selalu hidup biar bisa #KaburAjaDulu jgn keseringan kopinya dan sehat selalu ea ,1969604149194211610,X,hai hbd sayang moga lancar luncur ta mu dan printilannya semangat selalu hidup biar bisa kaburajadulu jangan keseringan kopinya dan sehat selalu ea,-1
Sat Sep 20 07:45:06 +0000 2025,#KaburAjaDulu Trump Naikkan Biaya Visa Pekerja Khusus Jadi Rp 1 6 Miliar! https://t.co/zuMGQAD187,1969306812479652272,X,kaburajadulu trump naikkan biaya visa pekerja khusus jadi rp miliar,9
Sat Sep 20 03:40:13 +0000 2025,hari ini #kaburajadulu ,1969245182966018169,X,hari ini kaburajadulu,0
Sat Sep 20 01:41:00 +0000 2025,@ndoggodog666 @ayasasaib @kenhans03 Realitanya program grasak grusuk mah pasti bikin masalah kek gini. Cuman ya yang sok pintar udah ngomong dari awal ngga bakal didengar. Dasar kalian antek antek asing ngga mau rakyat sejahtera hush sono hush #KaburAjaDulu,1969215181352812900,X,realitanya program grasak grusuk mah pasti bikin masalah seperti gini cuman iya yang sok pintar sudah bicara dari awal tidak bakal didengar dasar kalian antek antek asing tidak mau rakyat sejahtera hush sono hush kaburajadulu,1
Fri Sep 19 23:44:48 +0000 2025,Jadi nikah sama gue wkwkwk Jadi #kaburajadulu banyak banget. Jadi irt banyak. Jadi bucin (budak cina) BANYAKK. Untungnya yang jadi bagian dari oligarki dan polisi/tentara gada ,1969185938724061540,X,jadi nikah sama saya wkwkwk jadi kaburajadulu banyak banget jadi irt banyak jadi bucin budak cina banyakk untungnya yang jadi bagian dari oligarki dan polisi tentara gada,-1
Fri Sep 19 23:31:06 +0000 2025,Wuih bener2 di habisin nih imigran2 yg banyak bacot di Amerika #kaburajadulu ke negara paling menjamin kebebasan yuk ,1969182494286049782,X,wuih benar di habisin ini imigran yang banyak banyak bicara di amerika kaburajadulu ke negara paling menjamin kebebasan yuk,0
