clean_text,label,label_num
ohhhh kalau kaya gitu kayaknya case nya dia emang masih mau mempekerjakan orang yang dia percaya ga sih biar efektif tapi apa mungkin accused korupsi gara bayar kayak outsourcing nya ini pakai duit pemerintah yah,negatif,0
iya karena saingan mereka sama warga maju bukan seperti kamu,negatif,0
kak culik aku plis ajak aku nanti aku pura pura ga tahu kalau kakak mau culik aku,negatif,0
pejabatnya yang korupsi dmn nasionalismenya rakyatnya disuruh nasionalisme lagu nasional mulai terasa tidak mengharukan lagi,negatif,0
belum t wait to kaburajadulu uang dicari mati matian enak banget pejabat kntl pakai ikut campur pembekuan segala,negatif,0
kayak mereka ini layak barter sama yang mau kaburajadulu,negatif,0
fr tiap hari ada saja kelakuan orang di negeri ini motivasi buat kaburajadulu makin kuat tiap harinyaa,positif,2
"on the way, sedang di jalan kak",netral,1
kan ibu hera pendukung garis keras oke gass palanya kan nyinyirin kaburajadulu iya pantes saja kalau dia juga sama jangan berharap netralitas untuk urusan ini,negatif,0
wkwkwk latihan kay biar bisa kaburajadulu,negatif,0
sekarang bahkan disuruh kerja di luar negeri,negatif,0
genuinely asking kita kalau kerja di luar negeri tapi masih wni kita perlu bayar pajak ke pemerintah indo ga sih engga kan yaa,negatif,0
vanaaa ushkan kaburajadulu,negatif,0
jangan lupa kakak hashtag kaburajadulu tapi ga kabur² kebanyakan ngelem aibon,negatif,0
ada orang ga percaya kita orang normal berusaha memperbaiki diri biar bisa dipercaya pemerintah maksa harus percaya,negatif,0
arighato ghozaimas,netral,1
itu kan kamu bukan yang lain,negatif,0
menuju indonesia mundur,negatif,0
kemarin hastag kaburajadulu di olok olok di gaslight iya skrg bahkan mereka yang nyuri start kabur duluan taiii,negatif,0
ga percaya sama pemerintah dari awal semenjak belajar sejarah tentang voc yang runtuh karena kasus korupsi,negatif,0
udh pindah mungkin dari kemarin²,netral,1
like nya banyakan kamu bang wkwk,positif,2
kabur woy solusi bangsa ini cuma kaburajadulu,negatif,0
padahal lagi kaburajadulu,negatif,0
kaburajadulu finally sudah sampai cna,netral,1
ternyata kalian yag kaburajadulu,negatif,0
org kerja di luar negeri gmn caranya iya mau,netral,1
katanyaa buat jaminan kalau kabur kan gabisa tapi kalau mau cuti harus ada uang deposit rm,netral,1
program makan bergizi gratis menjadi lngkah nyata dari pemerintah untuk membangun masa depan indonesia yang lebih cerah dan tumbuh jadi generasi yang kuat brmimpi besar dan membawa indonesia emas lanjutkan mbg mbginvestasimasadepan ucok kaburajadulu kulitin jumat bstation,positif,2
blackrock perusahaan manajemen aset yang gede banget bilang kalau bitcoin tuh bisa jadi semacam tameng buat ngadepin kekacauan global dan menurunnya kepercayaan ke pemerintah bank sama uang kertas biasa maksudnya tuh kalau dunia makin kacau dan orang orang mulai ga percaya,negatif,0
sebenrnya gak sepenting itu cuma dia sendiri yang dateng nganggap dirinya penting akwoakow di crop di media asing lagian aneh negara lagi hancur nya bahkan kabur kaburajadulu,negatif,0
doain saja bisa ikut trend ini,positif,2
gk ada yang mau kaburajadulu ke korut gk padat penduduknya kotanya masih bersih dan rapih,positif,2
maaf nasionalismeku hanya sebatas agustus dan nonton timnas,negatif,0
saya lagi ngumpulin modal abang buat ke jepang,netral,1
benar banget saya yang udh ibu ibu kepala juga mau kabuuur abang gerah saya tinggal di negri ini,negatif,0
visa nya bisa tembus negara aussie sama nz biaya hidup murah dan ga banyak syarat buat masuk sana biaya hidup sama penghasilan sama balance bang dan yang paling penting pajak rendah tapi fasum terpenuhi,positif,2
trend ini harus bertahan sampai aku lulus,netral,1
oke terima kasih motivasinya kak,positif,2
kalau ga direstuin orang tua bagaimana,negatif,0
wow viral lagi ini anggota dpr yang terhormat kunjungan kerja ke luar negeri gak tahunya kepergok mau wisata luar biasa dewan yang sangat terhormat sekali saat dalam negeri sedang ruwet kalian wisatawan ke luar negeri,negatif,0
kaburajadulu selain opsi ikutan aupair ausbildung yaa dibawa doi wkwkwk,negatif,0
kalau jalan² doang iya semua org yang mampu juga bisa bang,netral,1
ada beberapa negara yang pakai sistem potong gaji,netral,1
ga tahu dh masi percaya lagi apa ga ma instansi pemerintah satu ini,negatif,0
katanya wakil rakyat rakyat bikin gerakan kaburajadulu itu dikatain ga nasionalis tapi waktu diajak diskusi sama rakyat kok mereka yang teriak ga nasionalis bahkan kabur duluan,negatif,0
jadi diaspora untuk nambah wawasan dan ngumpulin modal yang pakai istilah kabur itu provokator,negatif,0
umr di pekanbaru walopun berpengalaman lanjut mudahan saya sekeluarga bisa pindah ke luar negeri minim ke jazirah arab,positif,2
mana permintaan maafnya harusnya dia berdiri menundukkan kepala merasa bersalah gagal jadi pemimpin disuruh percaya pemerintah disuruh percaya kalau selalu ada aseng yang terlibat omong kosong ga yakin orang ini tahu yang terjadi di lapangan dan medsos,negatif,0
ikutan bwaanngg,positif,2
lah pengecut banget wkwkwk kaburajadulu,negatif,0
sebobrok itu kah pengadilan sampai pemerintah pun ga percaya proses pengadilan terus kalau di rampas tanpa proses pengadilan emang rakyat percaya tidk akan terjadi kong kalingkong antara pemerintah dg koruptor nya ini kan menyangkut aset amp aset itu bisa saja berupa duit juga,negatif,0
di indonesia kebanyakan regulasi dan arahan ga jelas bang pusing sumpah,negatif,0
kita usahakan kaburajadulu itu secepatnya,netral,1
gak percaya sama bajingan macam fachri membicarakan potongan gaji buat rumah keparat semua satu pemerintah ga ada yang jamin itu akan dikorup,negatif,0
doain urusan saya lancar bulan maret saya nyusul abang,positif,2
kalau istri bule mah keitungnya bonus,positif,2
minat kita kaburajadulu iya dd,netral,1
gass kita ke jepang,netral,1
aneh giliran kaburajadulu di kritisi,negatif,0
kaburajadulu umpamane rokok larang lombok larang pie le meh kabur wkwkwk,negatif,0
orang di bidang jada yang gak kelihatan bentuknya langsung tuh diremehin banget sumpah di sini tapi kemarin pas ht kaburajadulu ramai langsung digaslight anjing gak paham lagi saya lah mau dibawa kemana ini negara,negatif,0
kok kalian bertengkar,negatif,0
yaa dia duluan padahal yang pertama kali melakukan trend kaburajadulu makanya dia bilang emang gampang hahaha karena dia juga balik lagi ke indo,positif,2
wgwg mana dia paham org seperti begitu,negatif,0
biaya di sanah emang mahal tapi gajinya juga setara lah di indo pajak biayanya mahal gajinya,negatif,0
betul bang yang kamu kata,positif,2
aku umur ada tabungan tapi dipake buat persiapan kerja ke luar negeri jadi habis gak wise kh,negatif,0
alhamdulillah turun juga kaburajadulu,positif,2
iyaaa gaji digit tapii ingat pajak juga ngk murahh,positif,2
wkwkwkwk kocak bisanya kabur melulu kaburajadulu,negatif,0
pengen kabur juga tapi gatau mulai darimana,negatif,0
sama live tt dan meet mulai sepi apa karena belum percaya diri iya mereka makanya kadang tidak mau ogahan padahal niatku baik buat improve speaking skill biar mereka bisa kaburajadulu yang mau join belajar bulan bisa dm iya semangat belajarnya,positif,2
kopi tuku sudah kaburajadulu duluan hmz,negatif,0
"lulus smk on the way, sedang di jalan jepang kaburajadulu",netral,1
pelopor kaburajadulu bang,positif,2
tapi ko bisa sampai tg itu lebih murah biayanya dibanding magang,positif,2
tapi duitnya kalau disini di ambili pemerintah buat di korupsi,negatif,0
kaya korupsi kaya penipuan kaya org dalam kaya susa cari kerja itu yang kamu maksud iya,negatif,0
yoooooo,positif,2
nabung deh dulu kira cukup langsung,netral,1
sometime kita lupa luar biasanya kerja sama itu adalah pusaka agung kami mari terapkan dalam kehidupan sehari hari untuk pelihara negara dan wujudkan kebahagiaan universal bersatu jaga negeri,positif,2
jika mulyono mengubah sistem pemimpin menjadi raja berarti indonesia akan bubar dipimipin oleh raja mulyono amp dijadikan pulau mulyono kaburajadulu,negatif,0
asli capek banget please tahun ini atau maks tahun depan kaburajadulu,negatif,0
pemerintah sering bohong jadi ga percaya,negatif,0
niat mau pensiun bahkan makin kocak negri sendiri,negatif,0
untug bapak saya kerja di pt orng korea,netral,1
amin sekenceng kenceng nya,positif,2
siap bang doni emang luh doang deh pokoknya yang cinta indonesia,positif,2
kirain pengangguran oh ternyata lagi ngurusin server perusahaan luar negeri ini kisahnya nurrohman pemuda asal jogjakarta yang sering dikira tidak punya pekerjaan sama tetangga tetangganya padahal nyatanya dia lagi kerja loh it people dan gaji nya dollar mimin jadi penasaran ini,negatif,0
iya kalau emg ga di hargai tidak apa-apa si lebih baik saya magang ke jepang di sini kerja ga di hargai juga pun,negatif,0
benar banget bang itu fakta di indonesia,positif,2
arghh pngn ikut kaburajadulu,negatif,0
yang mau saingan sama situ siapa,negatif,0
kaburajadulu tuh mereka kecelakaan mampus,negatif,0
gaboleh lewat umur max,positif,2
otewe luarr pokoknya indo negara mimpi embel² indonesia emas faktnya indonesia cemas,negatif,0
prabowo presiden,positif,2
tapi aku takut banget demitnya jepang kak hahahaha,negatif,0
masuk secara sah saudara laki-laki,netral,1
jujur dibandingkan menikah amp punya anak saya justru lebih terpacu untuk meraih mimpi saya kerja di luar negeri padahal sudah umur segini yang harusnya sudah ketar ketir buat mencari jodoh saya bahkan makin bodo amat cause in the end what saves women is only her career amp education,negatif,0
dapat ppn,netral,1
berisik kontol saya kan sudah ga percaya sama pemerintah sedang apa dikawal itu sudah agenda lebih baik ngikutin arhan size walaupun size doesn t matter tapi itu hiburan buat saya buat ngelampiasin emosi saya karena kantor saya toxic parah admin tzy,negatif,0
pemerintah omon gada yang percaya omongan kalian ga takut habis lebaran bahkan buat dosa lagi tobat lah kalian seperti masi dikasi umur saja besok,negatif,0
gini saja kenapa pendapatan negara kebanyakan dari pajak apa negara ga bisa kerja dan dapetin uang dari pertumbuhan ekonomi emang kalian ga bisa ambil liquidity luar negeri becus kerja ga sih,negatif,0
setuju si saya udh capek banget asli pengen kaburajadulu,negatif,0
ada ga sih kejadian yang mirip mirip kaya gini di negara tercinta ini orang orang yang ga berhenti berdoa dan percaya sama tuhan semua orang yang ahli dibidangnya bergerak buat misi penyelamatan sosial biaya yang keluar pastinya ga sedikit dan kayaknya ditanggung sama pemerintah,positif,2
fakta rel bangett,positif,2
yuu kabur yuu males saya mencari kerja harus pakai duit sama org dlm nulu kaburajadulu,negatif,0
syaa kerja minyak dan gas bumi di timur tengah sebulan kerja sebulan libur,netral,1
tempo hari kaburajadulu katanya tidak nasionalis sekarang bahkan diusir mulut pejabat rezim sekarang bicaranya asal keluar saja dari mulut tidak mau mikir lagi apalagi cari solusi,negatif,0
menteri titipan,negatif,0
masalah belum kelar sudah kabur saja pengecut kaburajadulu,negatif,0
bisa ada di website nya,netral,1
kaburajadulu ke bandung,negatif,0
memang suaah cari kerja kecuali ada orang dalam dan duit,negatif,0
mana disenggol g nasionalis lagi negara saja g peduli sama generasi sedang apa generasi peduli ma tanggung jawab bernegara seharusnya pemerintah berkaca kenapa anak muda punya mental seperti gini,negatif,0
jangan mereka saja yang kerna kalau mau dipercaya usut sampai ke akarnya kalau cm mereka doang yang dihukum mati mana rakyat percaya anyway rakyat sudah ga percaya dengan pemerintah,negatif,0
latar belakangnya terlalu kaburajadulu core,negatif,0
betul wkwkwk,positif,2
ijasah sarjana tidak lagi berarti lulusan ptn grid belum tentu dapat kerjaan faktanya sekarang lulusan s berebut peluang kerja dengan lulusan sama dan smp gak heran imf mencatat angka pengangguran nasional tertinggi di kawasan asean siapkan paspor kaburajadulu,negatif,0
trendnya gak boleh tenggelam sampai aku ikut,positif,2
cek menyala weeee,netral,1
buka ig lpk ikigai ke anak aku udh krja di jepang di pbrik honda bgian nga pak onderdil,netral,1
"pak bahlil saya on the way, sedang di jalan pindah warga negara taiwan soalnya di indo umur di anggep jompo pak",netral,1
saya untuk apa urus visa driver mau cari kerja di luar negeri disini makin susah saya pelatihan tadi terkait cari kerja di luar negeri itu driver iya saya ambil pelatihan apa driver pengelasan di negara yang saya mau tuju butuh tenaga bidang pengelasan,negatif,0
semoga sukses jangan tunda lagi,positif,2
duitnya dari mana,negatif,0
wo wo capek iya perang sama owi makanya kaburajadulu,negatif,0
ini asli cuy wkwkwk karena pernah jadi pa ugha sendal jepit warung mana mau maunya yang jeti say make up costum langsung say ke pabriknya di luar negeri hm apa lagi iya pokoknya bikin nganga deh buat orang orang yang kerja keras buanget kaya kita,positif,2
bnr bang lbh baik ke luar negeri dari pada di indonesia,positif,2
sygnya g tahu mau kabur kmn bhs inggris saja masih belibet,negatif,0
seneng dan lega kerja sm agensi yang ga apatis padahal talent amp relasi mereka banyak dr luar negeri tapi mereka tahu gmn menggunakan powernya buat bersuara hal sederhana yang ga semua org bisa lakukan,positif,2
kaburajadulu udahh engga kuat sama matahari kembar diaa itu,negatif,0
disana biaya hidup mahal tapi penghasilannya jangan ditanya kalah sm indo,negatif,0
enak sih dia gaji nya tapi perlakuan nya yah gitu,positif,2
susah dik kecuali kamu kerja di luar negeri yang bayarannya perjam,negatif,0
bocil oh bocill adaa kokk kamu saja yang gak tahu,negatif,0
tunggu saya bang saya lagi lancarin bahasa luar,netral,1
barengan iya,positif,2
berita ga jelas lebih baik percaya pemerintah dukung kerja layak,negatif,0
di katain g bakal bisa jadi koki keliling dunia kerja di luar negeri karena ga punya org tua atau previlege nyet saya skrg di hk balik indo buat wisuda terus belum kelar wisuda udh di kontrak di usa bye bitch,negatif,0
jadi semangat buat kamu yang berusaha kaburajadulu ataupun buat kamu yang memilih tinggal dan bekerja di indonesia apapun pilihanmu lakukan dengan baik dan berdoa tuhan ada bersama mereka yang percaya,positif,2
tertawa percaya banget lagi itu gratis coba lihat ke luar deh mbak dunia ga sesempit itu apalagi urusannya pemerintah kita yang tamak itu,negatif,0
saya yang udh kerja taon gaji ga nyampek jt anjing,negatif,0
sejarah kaburajadulu dari nusantara deh dimulai sejak jaman nenek moyang,positif,2
beomgyu culik aku ke rumah countryside mu itu beomgyu kaburajadulu,negatif,0
dan olahraga lainnya yang bawa nama negara wkw,netral,1
kaburajadulu biar aman,negatif,0
wkwk teman-teman maafin aku baru sadar dmnya aku off in silakan iya yang mau dm tanya tanya feel free ayo kaburajadulu ke thailand,negatif,0
tips amp trik nya adalah kaburajadulu,netral,1
itu sebanding dari pada di konoha,positif,2
woy ayo saya juga mau kabur ajak saya kabur,negatif,0
oxlade chamberlain pelopor kaburajadulu,netral,1
kita semua sudah paham seluruh fraksi di dpr telah sepakat tunjangan perumahan dihapus termasuk tunjangan lain yang masih dalam proses moratorium kunjungan kerja ke luar negeri juga sudah diberlakukan sampai batas waktu yang belum ditentukan tegas andre,netral,1
manufacturing banyak lapangan kerja banyak orang orang yang kompeten bisa kepake bukan bahkan kaburajadulu what a dream orang orang yang kompeten bisa duduk di kursi yang sebenarnya pantes buat mereka wkwkwk,positif,2
haii teman-teman im indonesian saya mau pindah kerja anjj ga kuat saya di sini yang punya background lulusan metallurgical engineering yang kerja di luar negeri wni dm saya pliss saya ikut kerja lah anjing ga punya ordal guee,negatif,0
ayo² kabur saja dulu,negatif,0
saya yang coba kerja sana sini sulit juga untuk mendapatkan gaji diatas umr lebih baik kerja diluar negeri yang penghasilannya besar dan dijamin hidup nyaman,negatif,0
menyala abangku,netral,1
mau ikut trenkaburajadulu tapi keingan masi kelas sama,netral,1
