created_at,full_text,id_str,platform,clean_text,sentiment,confidence
Thu Sep 25 20:47:57 +0000 2025,@hrdbacot Tentunya selain kualitas hidup secara umum pendidikan dan lingkungan untuk anak tumbuh kembang jd faktor krusial buat saya dan istri memutuskan buat #kaburajadulu. ((Kayaknya kalo krn muak sama pemerintah gausah disebut jg dah pd tau lah ya)),1971315760002933211,X,Tentunya selain kualitas hidup secara umum pendidikan dan lingkungan untuk anak tumbuh kembang jd faktor krusial buat saya dan istri memutuskan buat kaburajadulu Kayaknya kalo krn muak sama pemerintah gausah disebut jg dah pd tau lah ya,negatif,73.68
Thu Sep 25 16:36:04 +0000 2025,yang di publish mah happy nya ajaa emang ada yang tauu pas keluargaku kepuruk gimnaa yang masku tbtb harusss #kaburajadulu hahahaha demiii semuanya stabil?,1971252374246457715,X,yang di publish mah happy nya ajaa emang ada yang tauu pas keluargaku kepuruk gimnaa yang masku tbtb harusss kaburajadulu hahahaha demiii semuanya stabil,positif,63.48
Thu Sep 25 15:17:40 +0000 2025,@hrdbacot refrensi negara yang #kaburajadulu selain jadi tukang metik apel dan ngerawat lansia maupun kerja-kerja IT an?,1971232642663326040,X,refrensi negara yang kaburajadulu selain jadi tukang metik apel dan ngerawat lansia maupun kerja kerja IT an,negatif,82.09
Thu Sep 25 14:44:13 +0000 2025,Baru relate sama hastag ini #kaburajadulu Buat apa tanah air beta kalau lu kerja aja ga dihargai dengan layak,1971224224833601964,X,Baru relate sama hastag ini kaburajadulu Buat apa tanah air beta kalau lu kerja aja ga dihargai dengan layak,negatif,99.77
Thu Sep 25 14:37:29 +0000 2025,@hrdbacot Sekarang lagi proses menuju #kaburajadulu kebetulan kerja di worldwide company. Skrg usaha untuk bangun portofolio sama banyakin koneksi. Target 2-3 tahun lagi pindah ke Head office. Company besar ketika masuk ke indo gajinya ga ikut besar karena base minimum kita kecil bgt,1971222531861549351,X,Sekarang lagi proses menuju kaburajadulu kebetulan kerja di worldwide company Skrg usaha untuk bangun portofolio sama banyakin koneksi Target tahun lagi pindah ke Head office Company besar ketika masuk ke indo gajinya ga ikut besar karena base minimum kita kecil bgt,negatif,54.65
Thu Sep 25 13:07:57 +0000 2025,@reynaa KARUYAAA SEMANGAT #Kaburajadulu semoga lancar dipermudah semuanyaaa wml juga hihiw,1971199999833968973,X,KARUYAAA SEMANGAT Kaburajadulu semoga lancar dipermudah semuanyaaa wml juga hihiw,positif,95.44
Thu Sep 25 13:07:29 +0000 2025,@kasanaruphrase @HOKUTOBOO36 Takut banget di reply beneran terus ngajak kawin #KaburAjaDulu,1971199882498310160,X,Takut banget di reply beneran terus ngajak kawin KaburAjaDulu,negatif,99.79
Thu Sep 25 13:02:50 +0000 2025,buat yang bertanya bagaimana kehidupanku setelah resign aku sibuk mempersiapkan ini guys doain lolos yah biar bisa #kaburajadulu :3 anyway jgn lupa nonton like n suskrep n komen sangkyu!!!! https://t.co/ucGfx2E7LB https://t.co/oSD7TV8lzN,1971198710437830753,X,buat yang bertanya bagaimana kehidupanku setelah resign aku sibuk mempersiapkan ini guys doain lolos yah biar bisa kaburajadulu anyway jgn lupa nonton like n suskrep n komen sangkyu,netral,56.77
Thu Sep 25 12:54:27 +0000 2025,@rihakri gas lah udh muak dgn negara ini #KaburAjaDulu,1971196602233831787,X,gas lah udh muak dgn negara ini KaburAjaDulu,negatif,99.8
Thu Sep 25 12:35:17 +0000 2025,@hrdbacot Dari tahun lalu udah pengen #kaburajadulu Tapi setelah coba jalan-jalan ke LN tahun ini jadi memutuskan ga jadi. Diri ini tersadar bahwa yang dibenci itu bukan negaranya tapi sistem yang rusak :(,1971191779526574291,X,Dari tahun lalu udah pengen kaburajadulu Tapi setelah coba jalan jalan ke LN tahun ini jadi memutuskan ga jadi Diri ini tersadar bahwa yang dibenci itu bukan negaranya tapi sistem yang rusak,negatif,99.74
Thu Sep 25 12:28:08 +0000 2025,Dulu mau #kaburajadulu jaman miskin 2018 masi mahasiswa penghasilan ngajar private anak SD ya around 2 - 4 juta Dulu pengen bgt WHV Aussie HAHA Alleb PERSONALLY ketika lg pengen #kaburajadulu tandanya w lg di lowest low point alias merasa tidak competitive di Indonesia,1971189976743411874,X,Dulu mau kaburajadulu jaman miskin masi mahasiswa penghasilan ngajar private anak SD ya around juta Dulu pengen bgt WHV Aussie HAHA Alleb PERSONALLY ketika lg pengen kaburajadulu tandanya w lg di lowest low point alias merasa tidak competitive di Indonesia,negatif,98.22
Thu Sep 25 12:17:18 +0000 2025,@hwangppil Emang bener #kaburajadulu WKWK kmrn tu ya sbnrnya w mau apply enha TP TELAT SEHARI TP JUGA W UDH BAYAR WEVERSE WKWKWKWKKW,1971187254174548445,X,Emang bener kaburajadulu WKWK kmrn tu ya sbnrnya w mau apply enha TP TELAT SEHARI TP JUGA W UDH BAYAR WEVERSE WKWKWKWKKW,negatif,78.36
Thu Sep 25 12:04:40 +0000 2025,Yang mau #kaburajadulu yuk barengan..,1971184072044183896,X,Yang mau kaburajadulu yuk barengan,netral,97.51
Thu Sep 25 11:35:08 +0000 2025,@BivitriS @barengwarga Udah kga ketolong ini negara. Dikritik digaslek antek asing turun aksi ditangkep tangkepin bnyak yg luka2 dll ngubah dari dalem ga mungkin yg ada malah ... Jalan satu2nya bisa nikmatin hidup dengan tenang memang cuman #KaburAjaDulu.,1971176639708225550,X,Udah kga ketolong ini negara Dikritik digaslek antek asing turun aksi ditangkep tangkepin bnyak yg luka dll ngubah dari dalem ga mungkin yg ada malah Jalan satunya bisa nikmatin hidup dengan tenang memang cuman KaburAjaDulu,negatif,99.05
Thu Sep 25 11:33:37 +0000 2025,@hrdbacot Mungkin penghasilan &gt;35-100 juta di Indonesia itu bisa didapatkan dalam jangka waktu satu tahun; bahkan lebih. Sedangkan yang #KaburAjaDulu suka percepatan.,1971176259435827648,X,Mungkin penghasilan gt juta di Indonesia itu bisa didapatkan dalam jangka waktu satu tahun bahkan lebih Sedangkan yang KaburAjaDulu suka percepatan,positif,96.18
Thu Sep 25 11:13:23 +0000 2025,@hrdbacot Baru denger pidato Trump. Takut ah #kaburajadulu. Udah capek2 nabung dan investasi diluar negeri tiba2 rumah gw dibakar penduduk radikal yg rasis. Plus minus lebih enak tinggal di Indonesia. Dinegara sendiri.,1971171166648930405,X,Baru denger pidato Trump Takut ah kaburajadulu Udah capek nabung dan investasi diluar negeri tiba rumah gw dibakar penduduk radikal yg rasis Plus minus lebih enak tinggal di Indonesia Dinegara sendiri,negatif,99.69
Thu Sep 25 10:55:07 +0000 2025,@hrdbacot Di indo royal ke temen n ngutangin sodara 60-70% dr penghasilan klo #kaburajadulu org ga ngurusin idup org laen punya bayi punya lansia dapet tunjangan dr negara,1971166569746375144,X,Di indo royal ke temen n ngutangin sodara dr penghasilan klo kaburajadulu org ga ngurusin idup org laen punya bayi punya lansia dapet tunjangan dr negara,negatif,51.77
Thu Sep 25 10:46:34 +0000 2025,Teman-teman yang udah berhasil #kaburajadulu mau tanya deh waktu di Indonesia yang penghasilannya udah &gt;35-100juta tapi kenapa tetap mau #kaburajadulu?,1971164420605870121,X,Teman teman yang udah berhasil kaburajadulu mau tanya deh waktu di Indonesia yang penghasilannya udah gt juta tapi kenapa tetap mau kaburajadulu,netral,55.55
Thu Sep 25 10:03:33 +0000 2025,@chocoabitter Amakura Shina #kaburajadulu tapi ga kabur-kabur,1971153592393531754,X,Amakura Shina kaburajadulu tapi ga kabur kabur,negatif,93.36
Thu Sep 25 08:45:00 +0000 2025,@kegblgnunfaedh #kaburajadulu ke jepang Australia malaysia Singapura dll indonesia lagi sulit,1971133825729405306,X,kaburajadulu ke jepang Australia malaysia Singapura dll indonesia lagi sulit,negatif,99.42
Thu Sep 25 08:40:52 +0000 2025,Memulai hari pertama #kaburajadulu https://t.co/vJvNmuccUx,1971132785818730574,X,Memulai hari pertama kaburajadulu,netral,65.28
Thu Sep 25 06:52:12 +0000 2025,petty shit ass country dari kerajaan ke rakyat sama bodoh now termakan action sendiri berapa ramai #KaburAjaDulu ke Malaysia jijik,1971105437069214112,X,petty shit ass country dari kerajaan ke rakyat sama bodoh now termakan action sendiri berapa ramai KaburAjaDulu ke Malaysia jijik,negatif,99.63
Thu Sep 25 06:23:04 +0000 2025,tapi gpp memang lebih baik kabur aja dulu bismillah kita bsa #kaburajadulu. Jangan lupa belajar bahasa jepang/korea/mandarin!,1971098104758714463,X,tapi gpp memang lebih baik kabur aja dulu bismillah kita bsa kaburajadulu Jangan lupa belajar bahasa jepang korea mandarin,negatif,89.48
Thu Sep 25 03:00:12 +0000 2025,Ga kepikiran juga #kaburajadulu jalur ngidol hmmm ak masih cocok g y‍,1971047051824857109,X,Ga kepikiran juga kaburajadulu jalur ngidol hmmm ak masih cocok g y,positif,79.51
Thu Sep 25 00:54:35 +0000 2025,bisa ga lulus aja langsung ini kuliah trs #kaburajadulu ke ln trs kerja n menikahidup bahagia #maleskuliah,1971015441842831852,X,bisa ga lulus aja langsung ini kuliah trs kaburajadulu ke ln trs kerja n menikahidup bahagia maleskuliah,negatif,99.28
Wed Sep 24 22:56:03 +0000 2025,Wah ternyata banyak yang #KaburAjaDulu hehe...,1970985610547691877,X,Wah ternyata banyak yang KaburAjaDulu hehe,negatif,98.06
Wed Sep 24 14:35:15 +0000 2025,mmh ajak aku #kaburajadulu dan hidup di jeju plis https://t.co/pR1wNKLrVW,1970859582374453468,X,mmh ajak aku kaburajadulu dan hidup di jeju plis,negatif,87.52
Wed Sep 24 13:59:58 +0000 2025,@itsmft_ Sejak hastag #kaburajadulu,1970850701225115752,X,Sejak hastag kaburajadulu,negatif,61.87
Wed Sep 24 13:30:29 +0000 2025,@tebekkkk 4 orang yg berhasil #kaburajadulu,1970843282055020605,X,orang yg berhasil kaburajadulu,negatif,63.93
Wed Sep 24 12:45:13 +0000 2025,4 orang berhasil #kaburajadulu,1970831891780817136,X,orang berhasil kaburajadulu,negatif,89.2
Wed Sep 24 11:54:36 +0000 2025, miskin sehingga banyak warganya berbondong-bondong pindah ke barat #kaburajadulu pokoknya. Berasa familiar ya? Tapi akhirnya cape juga kan mau makmur aja kudu main kucing-kucingan sama pemerintah. Akhirnya revolusi dan itu Mauer (tembok) Berlin segede gaban diruntuhin warga ,1970819152719052947,X,miskin sehingga banyak warganya berbondong bondong pindah ke barat kaburajadulu pokoknya Berasa familiar ya Tapi akhirnya cape juga kan mau makmur aja kudu main kucing kucingan sama pemerintah Akhirnya revolusi dan itu Mauer tembok Berlin segede gaban diruntuhin warga,negatif,99.63
Mon Sep 22 15:45:51 +0000 2025,Keknya kalo #kaburajadulu ga perlu jauh jauh negara tetangga dah mulai maju dan memang sejahterakan rakyat Tapi INDON masih tetep primitif,1970152573891174781,X,Keknya kalo kaburajadulu ga perlu jauh jauh negara tetangga dah mulai maju dan memang sejahterakan rakyat Tapi INDON masih tetep primitif,negatif,99.32
Mon Sep 22 14:54:12 +0000 2025,males banget liat harganya. trus ngga bisa order. sialan.. #kaburajadulu https://t.co/TR2rVoS23w,1970139574589677613,X,males banget liat harganya trus ngga bisa order sialan kaburajadulu,negatif,99.82
Mon Sep 22 13:58:54 +0000 2025,@sungtonthinker #kaburajadulu bersama syomton ,1970125655322021991,X,kaburajadulu bersama syomton,netral,93.59
Mon Sep 22 13:29:34 +0000 2025,Buat yang belum bisa #kaburajadulu ke tempat yg lebih baik dgn sumber pendapatan yg lebih tinggi aku doakan semoga kita semua bisa punya pekerjaan dengan gaji setara UMR Swiss atau setara UMR Singapore juga gapapa deh. Lancarkanlah niat baik kami ya Allah. Amiinn.,1970118276446613912,X,Buat yang belum bisa kaburajadulu ke tempat yg lebih baik dgn sumber pendapatan yg lebih tinggi aku doakan semoga kita semua bisa punya pekerjaan dengan gaji setara UMR Swiss atau setara UMR Singapore juga gapapa deh Lancarkanlah niat baik kami ya Allah Amiinn,positif,97.58
Mon Sep 22 10:23:05 +0000 2025,jir padahal baru kemarin w ambis bgt buat #KaburAjaDulu di 2025 ,1970071345141882882,X,jir padahal baru kemarin w ambis bgt buat KaburAjaDulu di,negatif,99.68
Mon Sep 22 09:40:18 +0000 2025,Alasan tambahan kenapa aku harus #KaburAjaDulu,1970060576899662090,X,Alasan tambahan kenapa aku harus KaburAjaDulu,netral,92.91
Mon Sep 22 08:48:13 +0000 2025,@veshmet ups. apa #KaburAjaDulu ya?,1970047473248063720,X,ups apa KaburAjaDulu ya,negatif,99.68
Mon Sep 22 08:12:00 +0000 2025,Resources lengkap belajar bahasa JEPANG ebook . update terbaru DOWNLOAD GRATIS https://t.co/h8x0Snj8TY #zonajajan #KaburAjaDulu,1970038355749437633,X,Resources lengkap belajar bahasa JEPANG ebook update terbaru DOWNLOAD GRATIS zonajajan KaburAjaDulu,netral,91.13
Mon Sep 22 05:36:46 +0000 2025,@eunchaejaktim Remeh amat kuliah mahal belajar susah2 baru di gaji segitu. Emang bener sihh mending #KaburAjaDulu,1969999291319206179,X,Remeh amat kuliah mahal belajar susah baru di gaji segitu Emang bener sihh mending KaburAjaDulu,negatif,99.83
Mon Sep 22 05:31:44 +0000 2025,@NenkMonica @noctiscloud28 @KejaksaanRI @Puspenkum @KejariJaksel Sedang di cari... Jangan sudah di Harun Masiku kan. #KaburAjaDulu,1969998024517828874,X,Sedang di cari Jangan sudah di Harun Masiku kan KaburAjaDulu,negatif,99.56
Mon Sep 22 04:45:41 +0000 2025,what is pengantar politik fisip ui even about #kaburajadulu https://t.co/CBnVMbDZHx,1969986435987255787,X,what is pengantar politik fisip ui even about kaburajadulu,netral,98.54
Mon Sep 22 04:12:08 +0000 2025,bye ol gw mau #kaburajadulu,1969977990798094371,X,bye ol gw mau kaburajadulu,negatif,98.33
Mon Sep 22 03:40:49 +0000 2025,Definisi cry for help wkwkwkwk If i survive this madness tolong mudahkan jalanku untuk #kaburajadulu ya allah https://t.co/xXNIh3lUMQ,1969970109801525531,X,Definisi cry for help wkwkwkwk If i survive this madness tolong mudahkan jalanku untuk kaburajadulu ya allah,negatif,45.89
Mon Sep 22 00:36:42 +0000 2025,berarti pelarian #kaburajadulu bakal dihakimi massa wkwkwwkwk,1969923774901575713,X,berarti pelarian kaburajadulu bakal dihakimi massa wkwkwwkwk,negatif,99.15
Sun Sep 21 22:48:33 +0000 2025,Kata gw mah september ini hawanya ga enak krn musim pancaroba sm pemerenta yg makin ga jelas mau bawa negara ini kemana. Ekonomi kacau phk dimana2 baca berita jelek emang bikin mood ikut jelek. Solusinya #KaburAjaDulu,1969896558922694892,X,Kata gw mah september ini hawanya ga enak krn musim pancaroba sm pemerenta yg makin ga jelas mau bawa negara ini kemana Ekonomi kacau phk dimana baca berita jelek emang bikin mood ikut jelek Solusinya KaburAjaDulu,negatif,99.77
Sun Sep 21 22:30:22 +0000 2025,Kabur kok ngajak ngajak rame rame :) Sampe negara baru klean bakal banyak saingan dong? Sesama imigran kabur aja dulu nyari kerja? #kaburajadulu yang membagongkan,1969891986196078716,X,Kabur kok ngajak ngajak rame rame Sampe negara baru klean bakal banyak saingan dong Sesama imigran kabur aja dulu nyari kerja kaburajadulu yang membagongkan,negatif,99.81
Sun Sep 21 21:38:24 +0000 2025,Berarti kaum #kaburajadulu salah brief yah? kabur ke negara maju yg mana wong hampir semua lagi nolak imigran baru wkwkwk,1969878905801847020,X,Berarti kaum kaburajadulu salah brief yah kabur ke negara maju yg mana wong hampir semua lagi nolak imigran baru wkwkwk,negatif,99.76
Sun Sep 21 16:26:38 +0000 2025,@pomeloslurp Ga ikut ikut aku #kaburajadulu,1969800448728326176,X,Ga ikut ikut aku kaburajadulu,negatif,99.69
Sun Sep 21 14:12:44 +0000 2025,inikah saatnya #KaburAjaDulu ke thailand jualan seblak,1969766752134508879,X,inikah saatnya KaburAjaDulu ke thailand jualan seblak,negatif,92.82
Sun Sep 21 13:50:20 +0000 2025,@somexthread #KaburAjaDulu pokona mah,1969761112842473915,X,KaburAjaDulu pokona mah,negatif,99.24
Sun Sep 21 13:49:00 +0000 2025,#KaburAjaDulu tapi versi mamarika ,1969760776920715570,X,KaburAjaDulu tapi versi mamarika,negatif,97.87
Sun Sep 21 13:17:24 +0000 2025,Kemarin pengen banget #kaburajadulu pas dapet offer. Duhh emang masih enak ini ngantor 9-5? ,1969752825665364037,X,Kemarin pengen banget kaburajadulu pas dapet offer Duhh emang masih enak ini ngantor,positif,86.76
Sun Sep 21 12:55:44 +0000 2025,Tak ada henti2nya hidupku seperti roller coaster. Kemarin happy haha hihi kesana kemari makan enak full senyum no drama. Eeh.. paginya udah bad mood menggalau siang mengsedih kena prank kesel kena marah atasan. Ohmaigat mantap sekali hidupku Mendung #KaburAjaDulu aja gasi https://t.co/ORSAIAP27P,1969747371606307221,X,Tak ada hentinya hidupku seperti roller coaster Kemarin happy haha hihi kesana kemari makan enak full senyum no drama Eeh paginya udah bad mood menggalau siang mengsedih kena prank kesel kena marah atasan Ohmaigat mantap sekali hidupku Mendung KaburAjaDulu aja gasi,positif,79.68
Sun Sep 21 11:35:30 +0000 2025,#KaburAjaDulu #AusbildungJerman Begitu sampai di Jerman beberapa hal penting adalah ngurus registrasi kamu dong pastinya? Sebagai WNI yang tinggal di negara orang dan sebagai WNA di Jerman. (Lapor ke dua sisi). Aku bakalan bikin terpisah tapi ini bakalan jadi headthreadnya.,1969727183393612209,X,KaburAjaDulu AusbildungJerman Begitu sampai di Jerman beberapa hal penting adalah ngurus registrasi kamu dong pastinya Sebagai WNI yang tinggal di negara orang dan sebagai WNA di Jerman Lapor ke dua sisi Aku bakalan bikin terpisah tapi ini bakalan jadi headthreadnya,positif,89.96
Sun Sep 21 09:32:53 +0000 2025,#KaburAjaDulu ke Belanda.,1969696322828812421,X,KaburAjaDulu ke Belanda,negatif,99.25
Sun Sep 21 08:45:56 +0000 2025,#KaburAjaDulu ini akibat orang terlalu pede https://t.co/5KVdBBiYOy,1969684507252199886,X,KaburAjaDulu ini akibat orang terlalu pede,negatif,99.77
Sun Sep 21 06:53:22 +0000 2025,lah gw mah udah #KaburAjaDulu ,1969656179082346714,X,lah gw mah udah KaburAjaDulu,negatif,99.43
Sun Sep 21 06:31:15 +0000 2025,@whathegeez aku sudah packing #kaburajadulu,1969650613211578541,X,aku sudah packing kaburajadulu,netral,63.44
Sun Sep 21 06:13:24 +0000 2025,Tinggal ganti kata India ke Indonesia buat nyadarin libtard2 ngehe itu. meskipun lu #KaburAjaDulu penduduk asli negara tujuanmu bisa aja dongkol sama imigran mending tirulah Tiongkok pulang dan majuin motherland kamu sendiri.,1969646121430761765,X,Tinggal ganti kata India ke Indonesia buat nyadarin libtard ngehe itu meskipun lu KaburAjaDulu penduduk asli negara tujuanmu bisa aja dongkol sama imigran mending tirulah Tiongkok pulang dan majuin motherland kamu sendiri,negatif,98.71
Sun Sep 21 06:12:56 +0000 2025,@xie_noelle #KaburAjaDulu buat jd lgbt pecundang,1969646004501954778,X,KaburAjaDulu buat jd lgbt pecundang,negatif,99.7
Sun Sep 21 05:54:24 +0000 2025,@riwchad Pening banget gua disini. #KaburAjaDulu,1969641340008087650,X,Pening banget gua disini KaburAjaDulu,negatif,99.83
Sun Sep 21 05:31:41 +0000 2025,@yourfutureayank WKWKWK LATIHAN KAY biar bisa #KaburAjaDulu,1969635623477919891,X,WKWKWK LATIHAN KAY biar bisa KaburAjaDulu,negatif,91.07
Sun Sep 21 04:51:10 +0000 2025,Average libtard self-hating oikophobic pas ketemu kenyataan pahit setelah #KaburAjaDulu,1969625427238142086,X,Average libtard self hating oikophobic pas ketemu kenyataan pahit setelah KaburAjaDulu,negatif,90.97
Sun Sep 21 03:26:37 +0000 2025,@everlastingjhs HEY HBD SAYANG moga lancar luncur TA mu dan printilannya semangat selalu hidup biar bisa #KaburAjaDulu jgn keseringan kopinya dan sehat selalu ea ,1969604149194211610,X,HEY HBD SAYANG moga lancar luncur TA mu dan printilannya semangat selalu hidup biar bisa KaburAjaDulu jgn keseringan kopinya dan sehat selalu ea,positif,98.64
Sat Sep 20 07:45:06 +0000 2025,#KaburAjaDulu Trump Naikkan Biaya Visa Pekerja Khusus Jadi Rp 1 6 Miliar! https://t.co/zuMGQAD187,1969306812479652272,X,KaburAjaDulu Trump Naikkan Biaya Visa Pekerja Khusus Jadi Rp Miliar,netral,99.53
